Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201800016189;2;1;0;0;0;4;2;A01
201800016189;2;1;0;0;9;1;2;B01
201800016190;2;33;0;0;0;0;1;A01
201800016191;1;13;0;2;0;1;1;A01
201800016192;1;7;0;13;0;1;1;A01
201800016193;2;7;0;2;0;1;1;A01
201800016194;1;7;0;0;2;1;1;A01
201800016194;2;7;0;0;2;1;1;B01
201800016195;2;34;0;0;0;9;1;A01
201800016196;1;7;0;2;0;1;21;A01
201800016197;2;7;0;13;0;2;1;A01
201800016198;1;2;0;0;2;1;15;A01
201800016198;2;7;0;0;0;8;1;B01
201800016199;1;33;0;0;2;1;1;B01
201800016199;2;7;0;0;2;3;1;A01
201800016200;1;7;0;0;1;7;17;A01
201800016201;2;7;0;2;0;1;1;A01
201800016202;2;7;0;0;0;9;1;A01
201800016203;1;7;0;0;0;6;1;A01
201800016203;1;7;0;0;2;2;12;B01
201800016204;1;7;0;0;0;1;1;A01
201800016205;1;30;0;0;0;9;1;A01
201800016206;1;1;0;0;0;1;5;B01
201800016206;1;7;0;0;2;2;9;A01
201800016207;2;1;0;0;2;2;1;A01
201800016207;2;2;0;0;0;6;1;B01
201800016208;1;7;0;0;1;7;1;A01
201800016209;1;99;0;0;1;2;0;A01
201800016210;1;7;0;0;0;3;9;A01
201800016210;2;2;0;0;0;1;1;B01
201800016211;1;31;0;0;6;1;1;A01
201800016212;1;7;0;9;0;8;1;A01
201800016213;2;7;0;0;2;8;15;A01
201800016213;2;1;0;0;0;7;17;B01
201800016214;1;10;0;0;2;3;2;B01
201800016214;2;7;0;0;2;1;5;A01
201800016215;2;30;0;12;0;1;1;A01
201800016216;2;10;0;0;2;2;15;A01
201800016216;1;31;0;0;2;3;1;B01
201800016217;2;7;0;0;1;2;1;A01
201800016218;2;7;0;0;2;7;15;A01
201800016218;1;1;0;0;2;1;1;B01
201800016219;2;7;0;0;2;3;15;A01
201800016219;2;32;0;0;0;1;1;B01
201800016220;1;7;0;7;0;9;1;A01
201800016221;2;10;0;0;2;2;15;A01
201800016221;2;7;0;0;2;1;1;C01
201800016221;1;33;0;0;2;1;1;B01
201800016222;1;7;0;0;2;2;15;A01
201800016222;2;7;0;0;2;1;1;B01
201800016222;2;7;0;0;0;3;23;C01
201800016223;1;7;0;0;1;1;1;A01
201800016224;1;7;0;2;0;3;1;A01
201800016225;1;7;0;0;2;3;1;A01
201800016225;2;7;0;0;0;3;1;B01
201800016226;1;2;0;0;0;9;16;A01
201800016227;1;7;0;2;0;1;1;A01
201800016228;2;7;0;0;0;4;1;A01
201800016228;2;1;0;0;2;1;1;B01
201800016229;2;37;50;0;1;7;9;A01
201800016230;1;31;0;0;2;1;1;A01
201800016230;2;7;0;0;2;2;15;B01
201800016231;1;7;0;0;2;1;5;A01
201800016231;2;7;0;0;2;1;1;B01
201800016232;0;7;0;0;0;4;1;A01
201800016232;0;7;0;0;0;1;1;B01
201800016233;2;1;0;0;2;1;9;B01
201800016233;1;7;0;0;2;2;1;A01
201800016234;1;7;0;13;2;1;19;A01
201800016234;2;7;0;0;0;7;1;B01
201800016235;0;7;0;0;1;2;1;A01
201800016236;2;7;0;0;1;1;1;A01
201800016237;0;7;0;0;2;1;1;A01
201800016237;0;10;0;0;0;4;1;B01
201800016238;1;33;0;0;0;9;16;A01
201800016239;1;1;0;0;0;4;1;A01
201800016239;1;7;0;0;2;2;1;B01
201800016240;2;7;0;0;1;1;23;A01
201800016240;2;14;0;0;0;6;23;B01
201800016241;2;1;0;0;2;1;1;A01
201800016241;2;7;0;0;0;5;15;B01
201800016242;2;15;0;0;0;4;1;A01
201800016242;1;15;0;0;2;3;1;C01
201800016243;0;2;0;0;2;1;1;A01
201800016243;0;2;0;0;0;4;1;B01
201800016244;1;10;0;6;0;3;1;A01
201800016245;2;7;0;0;2;3;9;A01
201800016245;2;31;0;0;0;4;1;B01
201800016246;0;13;0;0;0;1;1;B01
201800016246;0;2;0;0;2;1;1;A01
201800016247;0;1;0;0;6;0;1;A01
201800016248;2;1;0;0;0;4;1;B01
201800016248;2;7;0;0;2;1;9;A01
201800016249;1;7;0;0;0;6;10;A01
201800016249;1;7;0;0;2;1;1;B01
201800016250;1;7;0;0;2;1;1;A01
201800016250;1;21;0;0;0;4;1;B01
201800016251;2;7;0;0;2;1;1;B01
201800016251;1;7;0;0;2;2;15;A01
201800016252;1;7;0;2;0;2;14;A01
201800016253;2;7;0;1;0;1;1;A01
201800016254;1;7;0;0;2;3;1;B01
201800016254;2;7;0;0;2;1;0;A01
201800016255;2;7;0;2;0;0;14;A01
201800016256;2;7;0;0;2;3;13;A01
201800016256;1;7;0;0;2;3;1;B01
201800016257;2;7;0;9;0;1;13;A01
201800016258;1;17;0;2;0;1;1;A01
201800016259;2;31;0;1;0;1;1;A01
201800016260;1;7;0;0;2;1;1;A01
201800016260;1;1;0;0;0;4;0;B01
201800016261;2;33;0;0;2;1;1;B01
201800016261;2;7;0;0;0;3;9;A01
201800016262;2;30;0;0;2;1;1;B01
201800016262;1;7;0;0;0;2;15;A01
201800016263;2;1;0;0;2;1;1;B01
201800016263;2;7;0;0;0;6;17;A01
201800016264;1;33;0;4;0;2;1;A01
201800016265;1;33;0;0;2;4;1;A01
201800016265;2;1;0;0;2;1;1;B01
201800016266;1;7;0;12;0;2;16;A01
201800016267;2;7;0;2;0;1;0;A01
201800016268;2;7;0;0;2;3;0;A01
201800016268;1;7;0;0;2;5;0;B01
201800016268;1;7;0;0;2;1;0;C01
201800016269;2;7;0;2;0;1;13;A01
201800016270;0;7;0;2;0;1;1;A01
201800016271;1;7;0;13;0;2;1;A01
201800016271;2;7;0;0;1;1;1;B01
201800016272;2;7;0;13;0;4;0;A01
201800016273;2;7;0;2;0;2;1;A01
201800016274;2;13;0;0;9;1;5;A01
201800016274;1;33;0;0;2;1;1;B01
201800016275;2;14;0;0;2;1;1;A01
201800016275;1;33;0;0;2;1;13;B01
201800016276;1;1;0;0;0;4;2;A01
201800016276;1;7;0;0;2;2;1;B01
201800016277;2;15;0;0;0;0;1;A01
201800016277;1;7;0;0;9;1;1;B01
201800016278;1;7;0;0;2;2;17;A01
201800016278;1;31;0;0;2;8;15;B01
201800016279;1;7;0;2;0;0;0;A01
201800016280;1;7;0;13;0;3;1;A01
201800016281;0;7;0;0;2;1;1;A01
201800016281;0;33;0;0;2;8;1;B01
201800016282;2;33;0;0;2;8;1;B01
201800016282;1;7;0;0;2;3;13;A01
201800016283;1;7;0;0;0;2;0;A01
201800016283;2;7;0;0;2;1;2;B01
201800016284;2;33;0;6;0;0;0;A01
201800016285;2;33;0;13;0;3;1;A01
201800016286;0;7;0;2;0;1;13;A01
201800016287;1;7;0;0;2;2;10;A01
201800016287;2;33;0;0;2;1;1;B01
201800016288;1;7;0;0;0;1;1;A01
201800016289;1;7;0;3;0;1;13;A01
201800016290;2;33;0;0;0;1;1;A01
201800016291;1;7;0;0;0;0;1;A01
201800016292;1;7;0;8;0;1;0;A01
201800016293;1;7;0;0;2;3;15;A01
201800016293;2;1;0;0;2;1;1;B01
201800016294;2;21;0;0;0;0;1;A01
201800016295;1;7;0;0;2;3;17;B01
201800016295;2;7;0;0;2;3;1;A01
201800016296;1;7;0;0;2;3;13;A01
201800016296;2;7;0;0;2;3;1;B01
201800016297;2;33;0;0;0;0;1;A01
201800016297;2;7;0;0;9;5;11;B01
201800016298;2;7;0;0;2;1;13;A01
201800016298;1;33;0;0;2;8;1;B01
201800016299;2;7;0;13;0;2;1;A01
201800016300;1;7;0;0;2;1;1;B01
201800016300;1;7;0;0;2;3;19;A01
201800016301;0;1;0;0;0;4;0;A01
201800016301;0;7;0;0;2;2;0;B01
201800016302;2;7;0;2;0;1;15;A01
201800016303;2;7;0;0;2;1;1;B01
201800016303;1;7;0;0;2;1;1;A01
201800016304;2;7;0;2;0;1;1;A01
201800016305;2;7;0;0;1;2;1;A01
201800016306;0;13;0;0;1;1;0;A01
201800016307;1;2;0;2;0;1;1;A01
201800016308;2;7;0;0;2;3;1;B01
201800016308;1;7;0;0;2;3;1;A01
201800016309;1;7;0;0;2;1;17;A01
201800016309;1;7;0;0;2;6;15;B01
201800016310;0;7;0;13;0;9;14;A01
201800016311;2;10;0;0;1;7;1;A01
201800016312;2;7;0;0;1;1;1;A01
201800016313;1;34;0;0;0;0;1;A01
201800016314;1;7;0;2;0;1;1;A01
201800016315;0;7;0;13;0;3;1;A01
201800016316;0;7;0;2;0;8;2;A01
201800016317;0;2;0;0;0;0;1;A01
201800016318;0;7;0;13;0;2;21;A01
201800016319;0;33;0;13;0;1;1;A01
201800016320;1;7;0;15;0;1;1;A01
201800016321;0;31;0;0;2;3;1;A01
201800016321;0;7;0;0;2;6;1;B01
201800016322;0;34;0;0;0;7;20;A01
201800016323;0;31;0;10;0;2;1;A01
201800016324;0;7;0;0;0;5;15;A01
201800016324;0;2;0;0;0;1;1;B01
201800016325;1;7;0;0;2;1;1;A01
201800016325;1;38;1;0;2;1;1;B01
201800016326;2;7;0;0;9;1;1;A01
201800016326;2;1;0;0;9;4;1;B01
201800016327;0;7;0;1;1;6;20;A01
201800016328;1;10;0;0;0;8;16;A01
201800016328;2;10;0;0;2;1;1;B01
201800016329;1;7;0;0;0;3;1;A01
201800016330;1;33;0;0;2;1;1;A01
201800016330;2;7;0;0;2;8;9;B01
201800016331;2;10;0;0;2;3;13;A01
201800016331;1;7;0;0;2;3;1;B01
201800016332;1;7;0;0;2;3;1;A01
201800016332;0;7;0;0;2;8;15;B01
201800016333;1;7;0;0;2;2;1;A01
201800016333;1;2;0;0;0;4;15;B01
201800016334;1;7;0;2;0;1;1;A01
201800016335;0;7;0;0;2;1;1;A01
201800016335;0;2;0;0;2;4;1;B01
201800016335;0;7;0;0;2;1;1;C01
201800016336;2;10;0;2;0;1;1;A01
201800016337;1;7;0;0;2;3;21;A01
201800016337;2;7;0;0;2;3;13;B01
201800016338;1;7;0;0;2;3;19;B01
201800016338;0;7;0;0;2;2;1;A01
201800016339;1;7;0;13;0;8;1;A01
201800016340;0;33;0;0;0;0;1;A01
201800016341;1;7;0;2;0;2;0;A01
201800016342;1;7;0;0;1;3;1;A01
201800016343;2;7;0;15;0;2;14;A01
201800016344;2;7;0;2;0;2;2;A01
201800016345;1;7;0;0;1;2;15;A01
201800016346;1;7;0;15;0;2;15;A01
201800016347;2;7;0;13;0;3;1;A01
201800016348;1;7;0;0;1;2;9;A01
201800016349;2;7;0;0;2;1;15;A01
201800016349;1;31;0;0;2;1;1;B01
201800016350;0;7;0;0;2;8;15;A01
201800016350;0;2;0;0;2;1;1;B01
201800016351;0;2;0;0;2;1;0;B01
201800016351;0;7;0;1;2;2;0;A01
201800016352;1;7;0;0;1;1;1;A01
201800016353;1;7;0;0;2;8;1;C01
201800016353;1;7;0;0;2;1;1;B01
201800016353;2;7;0;0;2;1;13;A01
201800016354;1;1;0;0;2;1;9;B01
201800016354;1;7;0;0;2;7;1;A01
201800016355;0;7;0;0;2;3;17;A01
201800016355;0;31;0;0;2;1;1;B01
201800016356;2;1;0;1;0;1;1;A01
201800016357;2;7;0;0;1;3;1;A01
201800016358;0;7;0;9;0;0;1;A01
201800016359;2;7;0;0;1;2;1;A01
201800016360;0;31;0;6;0;7;15;A01
201800016361;0;2;0;0;0;7;1;A01
201800016362;0;7;0;0;1;2;1;A01
201800016363;0;7;0;0;0;0;10;B01
201800016363;0;33;0;0;0;1;1;A01
201800016364;0;7;0;0;0;3;1;A01
201800016364;0;7;0;13;0;7;1;B01
201800016365;2;7;0;0;2;3;1;A01
201800016365;1;7;0;0;2;3;1;B01
201800016366;1;7;0;0;0;0;1;A01
201800016367;2;7;0;0;2;2;17;A01
201800016367;2;7;0;0;2;6;1;B01
201800016367;1;7;0;0;2;1;1;C01
201800016368;0;7;0;0;1;1;1;A01
201800016369;0;32;0;0;2;1;3;A01
201800016369;0;7;0;0;2;6;1;B01
201800016369;0;7;0;0;2;3;1;C01
201800016370;1;7;0;5;9;8;1;A01
201800016371;0;7;0;0;2;1;5;A01
201800016371;0;7;0;0;2;1;1;B01
201800016372;0;7;0;6;0;3;1;A01
201800016373;0;7;0;0;2;1;2;B01
201800016373;0;17;0;0;0;4;2;A01
201800016374;2;7;0;8;0;1;13;A01
201800016375;2;7;0;0;2;1;13;A01
201800016375;1;7;0;0;2;1;1;B01
201800016376;1;10;0;13;0;2;1;A01
201800016377;2;7;0;0;2;8;15;A01
201800016377;1;33;0;0;2;1;1;B01
201800016378;2;7;0;0;2;6;17;A01
201800016378;2;33;0;0;2;7;17;B01
201800016379;2;7;0;7;0;1;1;A01
201800016380;1;10;0;0;2;3;13;A01
201800016380;2;7;0;0;2;3;21;B01
201800016381;1;7;0;0;0;7;15;A01
201800016381;2;33;0;0;2;1;1;B01
201800016382;2;7;0;0;2;3;15;A01
201800016382;1;2;0;0;2;1;1;B01
201800016383;2;7;0;0;2;1;13;A01
201800016383;1;7;0;0;2;1;1;B01
201800016384;2;7;0;8;0;0;1;A01
201800016385;2;7;0;0;2;0;2;A01
201800016385;2;7;0;0;2;5;2;B01
201800016386;0;30;0;0;2;2;1;B01
201800016386;0;7;0;0;2;3;13;A01
201800016387;1;7;0;0;2;4;2;C01
201800016387;1;7;0;0;2;1;2;A01
201800016387;1;7;0;0;0;4;2;B01
201800016388;1;7;0;0;2;2;15;A01
201800016388;2;31;0;0;2;3;1;B01
201800016389;2;7;0;2;0;3;1;A01
201800016390;1;33;0;8;0;0;1;A01
201800016391;0;7;0;0;2;3;15;A01
201800016391;0;30;0;0;2;7;1;B01
201800016392;2;1;0;0;2;1;1;B01
201800016392;1;7;0;0;0;8;19;A01
201800016393;1;7;0;2;0;1;14;A01
201800016394;2;7;0;6;0;1;1;A01
201800016395;1;7;0;13;0;2;1;A01
201800016396;0;7;0;0;2;3;1;A01
201800016396;0;33;0;0;2;7;1;B01
201800016397;2;7;0;0;1;2;1;A01
201800016398;0;7;0;0;2;8;1;B01
201800016398;1;7;0;0;2;1;19;A01
201800016399;1;7;0;2;0;1;13;A01
201800016400;0;36;0;12;0;1;16;A01
201800016401;2;7;0;0;2;5;15;A01
201800016401;2;33;0;0;0;1;1;B01
201800016402;1;7;0;0;2;7;17;B01
201800016402;2;7;0;0;2;0;5;C01
201800016402;2;7;0;0;2;0;5;D01
201800016402;1;7;0;0;2;8;17;A01
201800016403;1;7;0;0;0;3;0;A01
201800016404;1;7;0;0;2;1;19;A01
201800016404;1;7;0;7;2;3;1;B01
201800016405;2;7;0;13;2;3;1;B01
201800016405;0;7;0;13;2;7;19;A01
201800016406;2;7;0;16;2;1;1;A01
201800016406;0;7;0;0;2;3;1;B01
201800016407;0;7;0;0;1;1;1;A01
201800016408;2;7;0;0;1;1;1;A01
201800016409;0;10;0;13;0;2;1;A01
201800016410;1;33;0;0;6;3;21;A01
201800016411;2;7;0;13;0;0;1;A01
201800016412;1;7;0;13;0;2;1;A01
201800016413;0;7;0;0;2;2;15;A01
201800016413;0;7;0;0;2;1;1;B01
201800016414;1;1;0;0;0;5;1;A01
201800016414;1;7;0;0;9;2;0;B01
201800016415;1;7;0;0;1;1;1;A01
201800016416;2;7;0;0;2;2;1;B01
201800016416;2;7;0;0;2;3;9;A01
201800016417;2;15;0;0;2;6;1;A01
201800016417;1;7;0;0;2;3;1;B01
201800016418;2;7;0;0;2;1;17;A01
201800016418;1;7;0;0;0;1;1;B01
201800016418;1;17;0;0;2;8;1;C01
201800016419;0;7;0;0;1;3;1;A01
201800016420;1;7;0;2;0;7;1;A01
201800016421;1;7;0;0;2;3;1;B01
201800016421;0;7;0;0;2;8;19;A01
201800016422;0;34;0;0;2;7;17;B01
201800016422;0;7;0;0;2;8;15;A01
201800016423;2;7;0;0;2;3;13;A01
201800016423;1;7;0;0;2;3;1;B01
201800016424;0;2;0;0;0;1;21;A01
201800016425;2;17;0;0;1;1;16;A01
201800016426;1;7;0;0;0;0;0;A01
201800016427;1;7;0;0;1;1;13;A01
201800016428;1;2;0;0;2;1;13;A01
201800016428;2;7;0;0;2;3;1;B01
201800016429;0;7;0;0;0;9;1;A01
201800016430;0;7;0;0;0;2;1;B01
201800016430;0;7;0;0;0;6;1;A01
201800016430;0;7;0;13;0;3;1;C01
201800016431;1;7;0;0;1;3;1;A01
201800016432;0;7;0;15;9;1;1;A01
201800016433;1;7;0;0;0;9;14;A01
201800016434;1;7;0;0;2;1;13;A01
201800016434;2;7;0;0;2;1;1;B01
201800016435;1;7;0;0;2;8;10;A01
201800016435;1;2;0;0;2;1;1;B01
201800016436;1;7;0;0;0;4;16;B01
201800016436;1;2;0;0;2;1;1;A01
201800016437;2;31;0;0;0;4;2;B01
201800016437;2;7;0;0;2;2;2;A01
201800016438;2;7;0;0;2;3;1;B01
201800016438;0;7;0;0;2;2;9;A01
201800016439;1;7;0;0;2;3;17;A01
201800016439;1;33;0;0;2;2;17;B01
201800016440;0;7;0;15;0;3;1;A01
201800016441;0;2;0;0;2;1;2;A01
201800016441;0;7;0;0;0;4;2;B01
201800016442;1;7;0;8;0;3;13;A01
201800016443;0;7;0;8;0;2;13;A01
201800016444;0;35;0;13;0;1;15;A01
201800016445;1;7;0;13;0;1;2;A01
201800016446;2;7;0;8;0;1;1;A01
201800016447;2;7;0;2;0;1;1;A01
201800016448;1;7;0;0;0;8;15;B01
201800016448;1;7;0;0;2;1;17;A01
201800016449;2;7;0;12;0;1;1;A01
201800016450;1;7;0;2;0;1;13;A01
201800016451;1;7;0;13;0;1;1;A01
201800016452;1;7;0;0;2;3;15;A01
201800016452;1;33;0;0;2;1;17;B01
201800016453;1;7;0;0;2;1;1;C01
201800016453;2;7;0;0;2;1;13;A01
201800016453;1;15;0;0;0;6;1;B01
201800016454;1;36;0;0;0;7;15;A01
201800016455;2;10;0;0;2;3;1;A01
201800016455;1;15;0;0;2;3;1;B01
201800016456;1;7;0;2;0;8;1;A01
201800016457;1;7;0;16;0;8;1;A01
201800016458;1;7;0;0;2;3;1;A01
201800016458;1;2;0;0;2;5;1;B01
201800016459;2;2;0;0;6;0;13;A01
201800016460;0;36;0;8;0;1;1;A01
201800016461;1;2;0;16;0;0;1;A01
201800016462;2;7;0;0;2;3;1;C01
201800016462;1;15;0;0;2;6;1;A01
201800016462;1;15;0;0;2;3;1;B01
201800016463;0;7;0;0;1;3;15;A01
201800016464;0;7;0;13;0;2;1;A01
201800016465;2;15;0;0;2;3;1;B01
201800016465;1;7;0;0;2;1;13;A01
201800016466;1;7;0;13;0;1;1;A01
201800016467;1;33;0;0;0;3;1;A01
201800016468;1;7;0;1;0;1;1;A01
201800016469;1;7;0;8;0;2;1;A01
201800016470;2;17;0;0;2;1;1;B01
201800016470;1;7;0;0;2;1;13;A01
201800016471;0;2;0;0;0;0;1;A01
201800016472;1;21;0;13;0;2;1;A01
201800016473;1;7;0;0;2;8;15;A01
201800016473;2;7;0;0;2;1;1;B01
201800016474;1;7;0;0;2;1;15;A01
201800016474;1;7;0;0;2;2;1;B01
201800016475;1;7;0;0;1;3;1;A01
201800016476;1;7;0;0;2;2;1;B01
201800016476;1;36;0;0;2;3;19;A01
201800016477;2;14;0;0;2;8;0;B01
201800016477;1;10;0;0;2;8;1;A01
201800016478;1;7;0;0;2;8;17;A01
201800016478;2;33;0;0;2;8;1;B01
201800016479;2;7;0;0;0;2;1;A01
201800016480;1;7;0;0;2;1;1;B01
201800016480;1;7;0;0;0;8;19;A01
201800016481;2;33;0;0;2;1;16;A01
201800016481;2;17;0;0;2;5;1;B01
201800016482;2;7;0;0;2;5;1;C01
201800016482;2;7;0;0;2;3;1;B01
201800016482;1;7;0;0;2;1;13;A01
201800016483;2;7;0;0;2;1;1;C01
201800016483;2;7;0;0;2;1;13;A01
201800016483;1;7;0;0;2;1;1;B01
201800016484;2;10;0;0;2;1;1;B01
201800016484;1;7;0;0;2;1;13;A01
201800016485;1;7;0;13;0;1;14;A01
201800016486;2;7;0;13;0;1;1;A01
201800016487;2;2;0;0;2;1;1;B01
201800016487;1;7;0;0;2;3;15;A01
201800016488;1;7;0;0;2;8;15;A01
201800016488;2;33;0;0;2;1;1;B01
201800016489;1;7;0;0;2;1;1;C01
201800016489;2;7;0;0;2;1;2;A01
201800016489;2;2;0;0;0;4;1;B01
201800016490;1;7;0;13;0;7;14;A01
201800016491;1;7;0;3;2;3;1;B01
201800016491;2;7;0;0;2;3;13;A01
201800016492;1;7;0;13;0;1;14;A01
201800016493;2;7;0;0;2;2;1;A01
201800016493;1;7;0;0;2;2;1;B01
201800016494;0;7;0;0;1;3;13;A01
201800016495;1;7;0;0;2;1;1;B01
201800016495;2;7;0;0;2;1;13;A01
201800016496;1;7;0;13;0;1;1;A01
201800016497;1;7;0;0;2;3;15;A01
201800016497;1;2;0;0;2;1;1;B01
201800016498;1;7;0;0;2;1;5;A01
201800016498;2;7;0;0;2;1;1;B01
201800016499;0;7;0;2;0;2;14;A01
201800016500;2;7;0;2;0;8;13;A01
201800016501;2;10;0;0;2;3;17;A01
201800016501;1;7;0;0;2;8;1;B01
201800016502;1;7;0;0;2;1;1;A01
201800016502;1;7;0;13;2;8;1;B01
201800016503;1;7;0;13;0;3;13;A01
201800016504;1;15;0;0;0;0;1;A01
201800016504;2;7;0;14;9;1;1;B01
201800016505;1;7;0;13;0;1;1;A01
201800016506;2;7;0;0;1;1;1;A01
201800016507;2;7;0;0;2;6;15;A01
201800016507;2;33;0;0;2;1;1;B01
201800016508;1;33;0;0;0;9;1;A01
201800016509;1;7;0;0;1;2;1;A01
201800016510;1;7;0;13;0;2;1;A01
201800016511;1;7;0;0;2;1;1;B01
201800016511;2;7;0;0;2;1;5;A01
201800016512;0;2;0;0;0;1;16;A01
201800016512;0;7;0;0;0;3;1;B01
201800016513;1;2;0;0;2;8;10;A01
201800016513;1;7;0;0;2;7;17;B01
201800016514;1;7;0;8;0;4;2;B01
201800016514;1;7;0;0;2;1;2;A01
201800016515;0;33;0;0;0;0;1;A01
201800016516;2;15;0;0;2;2;17;A01
201800016516;2;21;0;0;2;3;15;B01
201800016517;2;7;0;3;0;9;0;A01
201800016518;2;7;0;0;0;3;1;A01
201800016519;1;7;0;7;0;0;0;A01
201800016520;1;7;0;0;2;4;15;B01
201800016520;2;7;0;0;2;1;1;C01
201800016520;1;7;0;0;2;1;1;A01
201800016521;1;7;0;0;9;7;9;A01
201800016521;1;2;0;0;2;8;13;B01
201800016522;1;7;0;2;0;0;0;A01
201800016523;1;7;0;2;0;3;1;A01
201800016524;1;7;0;13;0;1;14;A01
201800016525;2;7;0;2;0;3;13;A01
201800016526;1;7;0;0;2;3;1;B01
201800016526;1;7;0;0;2;7;19;A01
201800016527;2;7;0;0;2;1;13;A01
201800016527;1;7;0;0;2;3;1;B01
201800016528;1;7;0;8;0;1;1;A01
201800016529;2;7;0;7;2;4;23;A01
201800016529;2;7;0;0;2;1;13;B01
201800016529;1;7;0;0;2;3;1;C01
201800016530;1;7;0;15;0;2;14;A01
201800016531;1;7;0;6;0;1;1;A01
201800016532;1;7;0;2;0;1;13;A01
201800016533;0;7;0;0;1;3;1;A01
201800016534;0;2;0;0;2;1;1;A01
201800016534;0;7;0;0;2;3;1;B01
201800016535;1;7;0;0;0;5;19;B01
201800016535;2;33;0;0;2;1;1;A01
201800016536;1;7;0;0;2;7;19;A01
201800016536;1;15;0;0;2;3;1;B01
201800016537;1;7;0;0;2;1;17;A01
201800016537;1;7;0;0;0;4;1;B01
201800016538;2;15;0;0;2;1;1;A01
201800016538;1;7;0;0;2;1;13;B01
201800016539;0;7;0;0;1;1;1;A01
201800016540;1;2;0;0;2;7;17;A01
201800016540;1;7;0;0;2;3;15;B01
201800016541;1;2;0;0;2;1;1;A01
201800016541;1;7;0;0;2;7;15;B01
201800016542;0;10;0;0;2;1;1;B01
201800016542;0;10;0;0;2;1;13;A01
201800016543;0;33;0;12;0;1;13;A01
201800016544;0;7;0;0;2;3;15;A01
201800016544;0;2;0;0;2;1;1;B01
201800016545;1;2;0;0;2;7;1;A01
201800016545;2;7;0;0;2;1;1;B01
201800016546;1;33;0;0;0;7;1;A01
201800016547;0;7;0;0;2;1;13;A01
201800016547;0;2;0;0;2;1;1;B01
201800016548;2;7;0;0;2;2;1;B01
201800016548;1;1;0;0;2;8;15;A01
201800016549;1;7;0;0;2;2;1;A01
201800016549;1;7;0;0;2;1;1;B01
201800016550;1;7;0;0;2;3;15;B01
201800016550;1;33;0;0;2;1;17;A01
201800016551;2;2;0;0;2;1;15;A01
201800016551;1;37;4;0;0;8;1;B01
201800016552;1;7;0;6;0;3;1;A01
201800016553;0;7;0;16;0;1;16;A01
201800016554;1;7;0;0;2;3;1;B01
201800016554;1;7;0;0;2;2;9;A01
201800016555;1;7;0;0;2;1;1;C01
201800016555;2;7;0;0;0;3;24;D01
201800016555;2;7;0;0;2;1;1;B01
201800016555;2;7;0;13;2;8;9;A01
201800016556;1;7;0;0;1;1;1;A01
201800016557;2;2;0;0;2;1;1;A01
201800016557;1;7;0;0;2;3;1;B01
201800016558;1;7;0;8;0;1;13;A01
201800016559;2;2;0;0;2;7;15;B01
201800016559;2;10;0;0;2;3;9;A01
201800016560;2;7;0;13;0;1;1;A01
201800016561;2;7;0;0;2;2;9;A01
201800016561;2;7;0;0;2;1;1;B01
201800016562;0;7;0;0;0;1;0;A01
201800016563;1;7;0;13;0;2;14;A01
201800016564;1;7;0;2;0;3;13;A01
201800016565;2;1;0;0;2;1;1;B01
201800016565;1;7;0;0;2;2;15;A01
201800016566;2;7;0;0;2;0;13;B01
201800016566;1;7;0;0;2;1;1;A01
201800016567;1;33;0;0;0;7;1;A01
201800016568;2;7;0;0;0;0;14;A01
201800016569;1;10;0;8;0;1;13;A01
201800016570;1;1;0;0;2;4;1;B01
201800016570;1;7;0;0;9;2;2;A01
201800016571;1;7;0;16;0;9;13;A01
201800016572;1;7;0;13;0;1;13;A01
201800016573;1;7;0;13;0;2;14;A01
201800016574;2;2;0;8;0;1;13;A01
201800016575;0;36;0;6;0;3;13;A01
201800016576;1;10;0;0;1;6;20;A01
201800016577;2;7;0;0;2;1;1;B01
201800016577;1;33;0;0;2;1;13;A01
201800016578;1;7;0;0;1;2;1;A01
201800016579;2;7;0;6;0;1;13;A01
201800016580;1;7;0;5;0;0;13;A01
201800016581;2;7;0;2;0;3;14;A01
201800016582;0;2;0;0;0;0;1;A01
201800016583;1;33;0;0;0;8;1;A01
201800016583;2;7;0;0;2;3;19;B01
201800016584;2;7;0;0;2;2;1;A01
201800016584;0;1;0;0;2;1;15;B01
201800016585;2;7;0;0;2;2;15;A01
201800016585;1;7;0;0;2;2;1;B01
201800016586;1;7;0;15;0;1;14;A01
201800016587;2;7;0;16;0;9;13;A01
201800016588;1;7;0;0;2;2;13;A01
201800016588;2;7;0;0;2;7;21;B01
201800016589;2;7;0;2;0;3;13;A01
201800016590;1;33;0;0;2;1;2;A01
201800016590;1;7;0;0;0;6;2;B01
201800016590;2;7;0;0;2;8;1;C01
201800016590;2;7;0;0;2;3;1;D01
201800016591;0;3;0;0;1;2;1;A01
201800016592;1;7;0;0;2;2;17;A01
201800016592;1;10;0;0;2;8;15;B01
201800016593;2;7;0;0;2;2;1;B01
201800016593;0;1;0;0;2;7;6;A01
201800016594;2;7;0;0;2;3;1;A01
201800016594;2;33;0;0;2;7;1;B01
201800016595;2;7;0;0;2;3;16;A01
201800016595;2;33;0;0;2;1;1;B01
201800016596;1;7;0;2;0;1;13;A01
201800016597;1;33;0;0;2;1;1;B01
201800016597;2;7;0;0;2;6;15;A01
201800016598;1;33;0;0;0;7;14;A01
201800016599;1;10;0;0;2;2;17;A01
201800016599;1;30;0;0;2;8;15;B01
201800016600;1;7;0;0;2;1;1;B01
