Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201800011404;2;254;;;2;2;0;10;0;1;1;;;1;5;1;0
201800011405;3;141;;;2;2;10;300;0;1;2;;;1;0;1;0
201800011406;2;154;;;2;2;29;0;0;1;1;;;1;0;1;0
201800011407;3;939;;;2;2;11;800;0;1;1;;;2;0;3;0
201800011408;2;254;;;2;2;1;200;0;1;1;;;1;0;1;0
201800011409;3;118;;5;2;2;2;50;0;1;1;;;1;0;1;0
201800011410;3;141;;;2;2;12;10;0;1;3;;;1;0;3;0
201800011411;3;141;;6;2;2;4;816;0;1;1;;;1;0;1;0
201800011412;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011413;3;313;;;2;2;0;101;0;1;2;;;2;2;1;0
201800011414;3;132;;;2;2;35;260;0;1;1;;;1;0;1;0
201800011415;3;27;;;2;2;27;200;0;1;3;;;1;0;1;0
201800011416;3;17;;;2;2;25;700;0;1;1;;;1;0;1;0
201800011417;2;10;;;2;3;49;200;0;1;1;;;2;0;1;0
201800011418;3;954;;;2;2;1;800;0;1;1;;;5;0;3;0
201800011419;3;954;;;2;2;3;701;0;1;1;;;1;0;3;0
201800011420;3;127;;;2;2;21;665;0;1;1;;;2;0;1;0
201800011421;3;17;;;2;2;25;200;0;2;1;;;1;0;1;0
201800011422;3;123;;4;;;2;60;;;;;;;;;
201800011423;2;10;;;3;3;45;;0;1;1;;;1;0;3;0
201800011424;9;;;;2;2;;;0;1;1;;;9;0;1;0
201800011425;2;10;;;2;3;45;751;0;1;1;;;1;0;1;0
201800011426;3;110;;;2;2;6;300;0;1;1;;;1;0;1;0
201800011427;3;132;;4;2;2;2;400;0;2;1;;;1;0;1;0
201800011428;3;127;;;2;2;24;1;0;1;1;;;2;0;1;0
201800011429;3;309;;1;2;2;2;400;0;1;1;;;1;0;3;0
201800011430;2;12;;;3;4;25;;0;1;1;;;2;0;3;0
201800011431;3;928;;;2;2;32;50;0;1;1;;;1;5;1;0
201800011432;2;12;;;3;4;12;600;0;1;1;;;1;0;1;0
201800011433;6;;;;0;0;;;0;1;1;;;1;0;4;0
201800011434;3;3131;;3;2;2;0;5;0;2;4;;;1;0;1;0
201800011435;3;854;;;2;2;78;0;0;1;1;;;1;0;1;0
201800011436;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800011437;3;928;;;2;2;29;200;0;2;3;;;1;0;1;0
201800011438;4;;;;0;1;;;0;1;1;;;1;0;1;0
201800011439;3;308;;;2;2;7;0;0;1;1;;;1;0;3;0
201800011440;3;311;;;2;2;9;500;0;3;1;;;2;0;1;0
201800011441;2;12;;;3;4;22;501;0;1;1;;;1;0;1;0
201800011442;3;4;;;2;2;35;500;0;1;1;;;2;0;3;0
201800011443;3;20;;;2;2;33;500;0;1;3;;;1;0;1;0
201800011444;3;104;;;2;2;10;201;0;1;1;;;1;0;1;0
201800011445;3;111;;;2;2;14;825;0;1;2;;;1;0;1;0
201800011446;3;939;;;2;2;73;0;0;1;2;;;1;0;1;0
201800011447;3;923;;;2;2;48;200;0;3;2;;;1;0;1;0
201800011448;4;;;;2;2;;;0;2;1;;;1;0;1;0
201800011449;3;955;;;2;2;105;0;0;1;1;;;1;0;1;0
201800011450;2;923;;;2;2;53;100;0;1;2;;;1;3;1;0
201800011451;3;923;;;2;3;49;800;0;2;1;;;1;0;3;0
201800011452;3;338;;;2;2;11;300;0;1;1;;;1;0;3;0
201800011453;3;112;;1;2;2;6;200;0;2;3;;;1;0;1;0
201800011454;3;347;;4;2;2;0;450;0;1;4;0;36;2;0;3;99
201800011455;3;923;;;2;2;37;601;0;2;3;;;1;0;1;0
201800011456;3;928;;;2;2;66;120;0;1;1;;;1;0;1;0
201800011457;4;;;;2;2;;;3;1;2;;;1;0;1;0
201800011458;3;25;;;2;2;7;200;0;1;1;;;1;0;1;0
201800011459;3;15;;;2;2;49;501;0;1;1;;;1;0;3;0
201800011460;4;;;;1;1;;;0;1;1;;;1;0;1;0
201800011461;3;562;;;2;2;2;594;0;1;1;;;5;0;1;0
201800011462;4;;;;2;2;;;0;1;2;;;2;0;3;0
201800011463;4;;;;2;2;;;0;1;1;;;1;5;1;0
201800011464;3;45;;;2;2;62;853;0;1;4;;;1;0;1;0
201800011465;3;51;;;2;2;5;500;0;1;3;;;1;0;1;0
201800011466;3;50;;;2;2;3;340;0;1;4;;;1;0;1;0
201800011467;3;76;;;2;2;4;681;0;1;3;;;1;0;1;0
201800011468;3;59;;;2;2;1;100;0;1;1;;;2;0;1;0
201800011469;2;12;;;3;2;17;300;0;1;1;;;2;0;1;0
201800011470;3;833;;;2;2;56;600;0;1;1;;;2;0;1;0
201800011471;9;;;;2;2;;;0;1;1;;;1;0;1;0
201800011472;3;21;;;2;2;2;750;0;3;1;;;1;0;3;0
201800011473;3;840;;;2;2;4;900;0;2;1;;;4;0;1;0
201800011474;3;926;;;2;2;4;812;0;1;1;;;1;0;3;0
201800011475;3;840;;;2;2;13;500;0;1;1;;;1;0;1;0
201800011476;3;21;;;;;14;1500;;;;;;;;;
201800011477;4;;;;2;1;;;0;1;1;;;1;0;3;0
201800011478;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011479;4;;;;2;2;;;0;1;3;;;1;0;1;0
201800011480;3;840;;;2;2;0;580;0;1;1;;;1;5;1;0
201800011481;3;833;;;2;2;44;236;0;1;1;;;1;0;3;0
201800011482;3;833;;;2;2;46;500;0;1;1;;;1;0;1;0
201800011483;3;166;;;2;2;0;500;0;1;1;;;1;0;1;0
201800011484;3;833;;;2;2;42;860;0;1;2;;;2;0;1;0
201800011485;2;12;;;3;4;19;810;0;1;1;;;2;0;3;0
201800011486;4;;;;2;2;;;0;1;3;;;2;0;1;0
201800011487;3;438;;;1;2;27;304;0;1;2;;;1;5;1;0
201800011488;5;;;;0;5;;;0;1;1;;;9;0;1;0
201800011489;4;;;;2;2;;;0;4;1;;;1;0;1;0
201800011490;3;438;;;2;2;29;500;0;1;1;;;1;0;1;0
201800011491;4;;;;2;2;;;0;1;1;;;1;0;3;0
201800011492;3;145;;;2;2;5;400;0;1;1;;;1;0;1;0
201800011493;3;438;;;2;1;2;395;0;1;1;;;1;0;3;0
201800011494;3;29;;;2;2;2;735;0;1;1;;;1;0;1;0
201800011495;4;;;;2;2;;;0;2;2;;;1;0;1;0
201800011496;3;133;;;2;2;0;1846;0;1;1;;;2;0;1;0
201800011497;3;22;;;;;27;44;;;;;;;;;
201800011498;3;34;;;2;2;0;500;0;1;3;;;1;0;1;0
201800011499;3;33;;;2;2;15;600;0;1;3;;;2;0;1;0
201800011500;3;145;;;2;2;4;300;0;1;1;;;1;0;1;0
201800011501;3;145;;;2;2;10;140;0;1;1;;;2;0;1;0
201800011502;3;133;;;2;2;13;460;0;1;1;;;1;0;1;0
201800011503;3;23;;;2;2;3;365;0;1;1;;;5;0;1;0
201800011504;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800011505;3;25;;;2;2;32;50;0;1;1;;;1;0;1;0
201800011506;3;25;;;2;2;32;120;0;1;2;;;1;0;3;0
201800011507;3;25;;;2;2;26;60;0;4;2;;;1;0;3;0
201800011508;3;613;;;2;2;59;600;0;2;2;;;1;0;1;0
201800011509;3;23;;;2;2;6;663;0;1;2;;;1;0;3;0
201800011510;3;133;;;2;2;18;800;0;1;1;;;1;0;1;0
201800011511;3;613;;;3;2;61;460;0;1;1;;;1;0;1;0
201800011512;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800011513;3;1;;;2;2;30;60;0;1;1;;;1;0;1;0
201800011514;4;;;;2;2;;;0;2;1;;;1;0;3;0
201800011515;3;6014;;;2;2;24;500;0;1;1;;;1;0;1;0
201800011516;4;;;;2;2;;;0;2;4;;;1;0;1;0
201800011517;3;321;;;2;2;17;45;0;1;1;;;1;0;1;0
201800011518;3;2;;;2;2;0;865;0;2;3;;;1;0;3;0
201800011519;3;6014;;;2;2;19;960;0;1;1;;;1;0;4;0
201800011520;3;6014;;;2;2;34;888;0;1;1;;;1;0;1;0
201800011521;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800011522;3;321;;;2;2;13;1000;0;2;1;;;1;0;1;0
201800011523;4;7;;;2;2;;;0;1;1;;;1;0;1;0
201800011524;4;;;;2;2;;;0;2;1;;;1;0;1;0
201800011525;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800011526;3;6014;;;2;2;3;700;0;2;1;;;2;0;1;0
201800011527;4;;;;;;;;;;;;;;;;
201800011528;4;;;;2;2;;;0;1;1;;;2;0;1;0
201800011529;3;14;2;;2;1;12;0;0;2;2;;;1;0;4;0
201800011530;3;10;;;2;2;41;900;0;1;1;;;1;5;1;0
201800011531;3;118;;;2;2;7;337;0;1;1;;;1;0;1;0
201800011532;3;6014;;;2;2;3;680;0;2;1;;;1;0;1;0
201800011533;3;125;;;2;2;9;800;0;1;1;;;1;0;1;0
201800011534;4;;;;2;2;;;0;2;3;;;1;0;1;0
201800011535;3;3;;;2;2;11;750;0;1;1;;;1;5;1;0
201800011536;3;6;;;2;2;12;230;0;1;1;;;1;0;1;0
201800011537;3;15;2;;2;3;1;275;0;1;1;;;2;0;1;0
201800011538;3;14;;;2;2;28;250;0;1;1;;;2;0;1;0
201800011539;3;14;2;;2;2;6;780;0;1;1;;;1;0;1;0
201800011540;3;24;;;2;2;32;985;0;1;0;0;10;1;;;
201800011541;3;80;;;2;2;0;300;0;1;3;;;2;0;1;0
201800011542;3;80;;;2;2;0;300;0;1;3;;;1;0;1;0
201800011543;3;133;;;2;2;29;200;0;1;1;;;2;0;1;0
201800011544;3;80;;;2;2;11;780;0;2;4;;;2;0;3;0
201800011545;3;175;;;;;0;1;;;;;;;;;
201800011546;3;543;;;2;2;8;255;0;1;1;;;1;0;1;0
201800011547;3;26;;;2;2;38;700;0;1;1;;;7;0;1;0
201800011548;3;130;;;2;2;3;730;0;1;1;;;1;0;3;0
201800011549;3;139;;;2;2;13;510;0;1;1;;;1;0;3;0
201800011550;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011551;3;27;;;2;2;24;20;0;1;1;;;1;0;1;0
201800011552;2;182;;;2;4;0;300;0;1;1;;;1;2;1;0
201800011553;3;675;;;1;2;31;380;0;1;2;;;1;0;1;0
201800011554;3;89;;;2;2;0;650;0;2;1;;;1;0;1;0
201800011555;3;675;;;2;2;35;113;0;1;1;;;1;0;1;0
201800011556;3;27;;;2;2;26;600;0;1;2;;;2;0;3;0
201800011557;3;90;;;2;2;22;560;0;1;2;;;1;0;3;0
201800011558;3;38;;;2;2;32;600;0;1;2;;;1;0;3;0
201800011559;3;313;;;2;2;62;242;0;1;1;;;1;0;1;0
201800011560;4;6;;;2;2;;;0;1;3;;;1;0;1;0
201800011561;3;144;;;2;2;2;200;0;1;1;;;1;0;1;0
201800011562;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011563;3;265;;;;;0;1;;;;;;;;;
201800011564;3;93;;;2;2;15;50;0;1;3;;;1;0;1;0
201800011565;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011566;3;313;;E;2;2;1;0;0;1;1;;;1;0;1;0
201800011567;4;1;;;2;2;;;0;1;3;;;1;0;1;0
201800011568;3;313;;;2;2;61;980;0;1;1;;;1;5;1;0
201800011569;3;313;;;2;2;63;235;0;1;1;;;2;0;1;0
201800011570;3;810;;;2;2;29;265;0;1;1;;;2;0;1;0
201800011571;3;47;;;2;2;3;760;0;2;3;;;1;0;3;0
201800011572;3;834;;;2;2;19;0;0;1;3;;;1;0;3;0
201800011573;3;27;;;2;2;7;280;0;1;1;;;1;5;1;0
201800011574;3;625;;;;;0;1;;;;;;;;;
201800011575;3;91;;;2;2;4;164;0;1;4;;;1;0;1;0
201800011576;3;139;;;2;2;7;100;0;1;1;;;1;0;1;0
201800011577;3;91;;;2;2;6;200;0;1;1;;;2;0;1;0
201800011578;3;746;;;2;2;8;800;0;1;1;;;1;0;3;0
201800011579;3;948;;;3;4;25;500;0;1;1;;;1;0;1;0
201800011580;3;746;;;2;2;9;0;0;1;1;;;1;0;1;0
201800011581;4;746;;;2;2;16;420;0;1;1;;;1;0;1;0
201800011582;3;36;;;2;2;27;0;0;1;1;;;2;0;3;0
201800011583;3;7;;;2;2;8;832;0;2;1;;;1;5;1;0
201800011584;3;747;;;3;4;4;400;0;3;1;;;1;0;1;0
201800011585;3;60;;;2;2;14;551;0;1;2;;;1;0;1;0
201800011586;3;746;;;2;2;5;578;0;1;1;;;1;0;4;0
201800011587;3;80;;;2;2;22;825;0;1;2;;;1;0;3;0
201800011588;4;;;;2;2;;;0;1;2;;;1;0;3;0
201800011589;3;48;;;2;2;3;0;0;1;2;;;1;0;1;0
201800011590;3;746;;;2;2;24;100;0;1;1;;;1;0;1;0
201800011591;3;44;;;2;2;21;753;0;1;1;;;1;0;1;0
201800011592;3;746;;;2;2;11;762;0;1;1;;;1;0;3;0
201800011593;3;7;;;2;2;5;72;0;1;1;;;1;0;3;0
201800011594;3;36;;;2;2;37;140;0;1;1;;;1;0;3;0
201800011595;3;7;;;2;2;4;800;0;1;1;;;2;0;3;0
201800011596;3;160;;;2;2;49;50;0;1;1;;;2;0;1;0
201800011597;4;0;;;2;2;;;0;1;1;;;1;0;1;0
201800011598;3;960;;B;2;2;24;200;0;1;1;;;1;0;3;0
201800011599;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011600;3;160;;;2;2;37;600;0;1;1;;;1;0;1;0
201800011601;4;0;;A;2;2;0;0;0;2;1;;;1;0;1;0
201800011602;3;7;;;1;1;17;265;0;1;1;;;1;0;1;0
201800011603;3;101;;;2;2;10;344;0;1;1;;;1;0;3;0
201800011604;4;;;;2;2;;;0;1;1;;;1;0;3;0
201800011605;3;101;;;2;2;5;300;0;1;1;;;1;0;1;0
201800011606;3;31;;;2;2;32;80;0;4;2;;;1;0;3;0
201800011607;3;7;;;2;2;32;436;0;1;1;;;1;0;1;0
201800011608;2;47;;;2;2;8;100;0;1;1;;;1;0;3;0
201800011609;3;48;;;2;2;23;451;0;1;1;;;1;0;1;0
201800011610;4;;;;2;2;;;0;1;3;;;1;0;3;0
201800011611;3;949;;B;2;2;35;568;0;2;1;;;1;0;1;0
201800011612;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011613;3;39;;;1;1;44;994;0;1;3;;;1;5;1;0
201800011614;3;48;;;2;2;23;455;0;1;1;;;2;5;1;0
201800011615;3;949;;B;2;2;31;900;0;1;1;;;1;0;1;0
201800011616;3;137;;;2;2;44;640;0;1;3;;;2;2;3;0
201800011617;3;31;;;2;2;36;984;0;1;1;;;1;2;1;0
201800011618;3;160;;;1;1;46;30;0;1;1;;;1;0;1;0
201800011619;3;960;;B;2;2;24;0;0;1;1;;;1;0;3;0
201800011620;3;753;;;2;2;31;400;0;1;3;0;50;2;0;4;99
201800011621;3;86;;;2;2;15;0;0;2;2;0;45;2;0;3;99
201800011622;3;77;;;2;2;10;700;0;2;3;;;1;0;1;0
201800011623;3;62;;;2;2;20;247;0;1;1;;;2;0;1;0
201800011624;3;937;;;2;2;39;870;0;1;1;;;2;0;3;0
201800011625;3;763;;;1;1;14;724;0;1;2;;;2;0;1;0
201800011626;3;137;;;2;2;79;300;0;1;1;;;2;0;1;0
201800011627;3;7;;;2;2;66;509;0;3;1;;;2;5;1;0
201800011628;3;74;;;2;2;1;120;0;1;2;;;1;0;1;0
201800011629;3;7;;B;2;2;0;140;0;1;1;;;1;0;1;0
201800011630;3;2755;;A;2;2;6;960;0;1;1;;;1;0;1;0
201800011631;3;937;;;2;2;31;0;0;2;3;;;1;5;1;0
201800011632;4;;;;2;2;;;0;4;2;;;1;5;4;0
201800011633;3;937;;;2;2;37;500;0;1;1;;;1;0;3;0
201800011634;3;102;;;2;2;4;376;0;1;1;;;1;0;4;0
201800011635;3;62;;;2;2;15;350;0;1;1;;;1;0;1;0
201800011636;3;1137;;;2;2;81;922;0;1;1;;;1;0;1;0
201800011637;3;102;;;2;2;2;100;0;1;3;;;1;0;1;0
201800011638;3;62;;;2;2;19;514;0;1;1;;;2;0;1;0
201800011639;3;763;;;2;2;10;400;0;1;1;;;1;0;1;0
201800011640;4;;;;2;2;;;0;1;1;;;1;0;3;0
201800011641;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011642;3;201;;;2;2;2;134;0;1;1;;;1;0;1;0
201800011643;4;;;;1;1;;;0;1;2;;;2;5;1;0
201800011644;3;44;;;2;2;10;700;0;1;1;;;1;0;1;0
201800011645;3;938;;T;2;2;2;500;0;1;1;;;1;0;1;0
201800011646;3;746;;;2;2;36;500;0;1;3;;;1;0;1;0
201800011647;3;10;;;2;2;30;700;0;1;1;;;1;0;3;0
201800011648;3;25;;;2;2;18;400;0;1;1;;;1;0;1;0
201800011649;4;;;;2;2;;;;;;;;;;1;
201800011650;3;44;;;2;2;20;535;0;2;1;;;1;0;3;0
201800011651;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011652;3;200;;;0;2;0;630;0;1;1;;;1;0;1;0
201800011653;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011654;3;35;;;2;2;1;200;0;1;2;;;2;0;3;0
201800011655;3;68;;A;2;2;6;860;0;1;1;;;1;0;1;0
201800011656;4;;;;2;2;;;0;2;1;;;2;0;1;0
201800011657;3;104;;;2;2;37;100;0;1;1;;;1;0;1;0
201800011658;3;68;;A;2;2;0;500;0;1;1;;;1;0;1;0
201800011659;3;104;;;2;2;44;150;0;1;3;;;1;0;4;0
201800011660;4;;;;0;1;;;0;1;1;;;9;0;1;0
201800011661;3;104;;;0;2;29;612;0;1;3;;;1;0;1;0
201800011662;4;;;;2;2;;;0;1;2;;;1;0;1;0
201800011663;3;65;;;2;2;26;187;0;1;1;;;1;0;3;0
201800011664;3;15;;;2;2;2;560;0;1;1;;;1;0;1;0
201800011665;3;745;;;2;2;2;928;0;1;1;;;1;0;1;0
201800011666;4;;;;0;2;;;0;1;1;;;1;0;1;0
201800011667;3;938;;T;2;2;10;200;0;2;1;;;2;0;1;0
201800011668;3;752;;;2;2;28;0;0;1;1;;;1;0;1;0
201800011669;3;49;;;2;2;18;455;0;2;1;;;1;0;1;0
201800011670;3;30;;;2;2;45;50;0;3;2;;;1;0;3;0
201800011671;3;8;;;2;2;36;258;0;1;2;;;1;0;1;0
201800011672;3;19;;;2;2;53;200;0;1;2;;;1;0;1;0
201800011673;3;13;;;2;2;17;283;;;;;;;;1;
201800011674;3;30;;;2;2;44;970;0;3;1;;;1;0;1;0
201800011675;3;114;;;2;2;2;389;;;;;;;;1;
201800011676;3;752;;;2;2;16;200;0;1;1;;;1;0;1;0
201800011677;3;19;;;2;2;49;10;0;1;1;;;1;0;1;0
201800011678;4;;;;2;1;;;0;1;1;;;1;0;1;0
201800011679;4;;;;2;2;;;0;2;1;;;1;0;1;0
201800011680;3;938;;T;2;2;49;0;0;4;1;;;2;0;1;0
201800011681;3;1753;;;2;2;64;324;0;1;1;;;1;0;1;0
201800011682;3;32;;;3;4;53;120;0;1;1;;;1;0;3;0
201800011683;3;948;;;2;2;56;800;0;2;1;;;1;0;1;0
201800011684;3;81;;;2;2;10;470;0;1;1;;;1;0;1;0
201800011685;3;2948;;;2;2;70;989;0;1;1;;;1;0;1;0
201800011686;3;58;;;2;2;16;515;0;2;1;;;1;0;1;0
201800011687;3;948;;;3;4;70;60;0;1;1;;;2;0;1;0
201800011688;4;;;;2;2;;;;;;;;;;;
201800011689;3;71;;;2;2;4;831;0;1;2;;;1;0;1;0
201800011690;3;50;;;2;2;61;736;0;2;2;;;1;0;1;0
201800011691;3;94;;;2;2;16;580;;;;;;;;1;
201800011692;4;;;;2;2;;;0;1;2;;;1;0;1;0
201800011693;4;;;;2;2;;;0;2;1;;;1;0;1;0
201800011694;3;754;;;2;2;4;910;0;1;1;;;1;0;1;0
201800011695;3;948;;;2;2;80;909;0;1;1;;;1;0;1;0
201800011696;3;45;;;2;2;22;500;0;1;3;;;2;0;3;0
201800011697;3;21;;;2;2;16;200;0;1;1;;;1;0;1;0
201800011698;3;21;;;2;2;11;0;0;1;1;;;2;0;1;0
201800011699;3;4;;;2;2;43;0;0;1;2;;;1;0;3;0
201800011700;3;747;;;2;2;34;500;0;1;1;;;1;0;3;0
201800011701;3;12;;;2;2;46;289;0;1;1;;;1;0;1;0
201800011702;4;;;;1;1;;;0;1;1;;;1;0;1;0
201800011703;3;12;;;2;2;31;500;0;1;1;;;1;0;3;0
201800011704;3;19;;;2;2;18;200;0;1;1;;;1;0;1;0
201800011705;3;105;;;2;2;11;900;0;1;2;;;1;0;3;0
201800011706;3;747;;;2;2;19;1126;0;1;3;;;1;0;1;0
201800011707;4;;;D;2;2;;;0;2;1;;;1;2;4;0
201800011708;3;19;;A;2;3;0;890;0;1;1;;;1;0;1;0
201800011709;3;1;;;2;2;31;990;0;1;2;;;1;2;3;0
201800011710;3;19;;;2;2;3;250;0;1;3;;;1;0;1;0
201800011711;3;21;;;2;2;20;100;0;1;1;;;1;0;1;0
201800011712;3;747;;;2;2;17;14;0;2;1;;;2;0;1;0
201800011713;3;21;;;2;2;87;430;0;1;1;;;1;0;3;0
201800011714;3;22;;;2;2;21;340;0;1;1;;;1;0;1;0
201800011715;3;22;;;2;2;14;833;0;1;1;;;1;0;1;0
201800011716;3;758;;;2;2;12;408;0;1;1;;;1;0;1;0
201800011717;3;118;;;2;2;1;209;0;1;1;;;1;0;1;0
201800011718;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800011719;3;22;;;2;2;38;100;0;2;1;;;1;0;1;0
201800011720;3;51;;;2;2;0;38;0;1;1;;;1;0;1;0
201800011721;3;59;;;2;2;16;500;0;1;1;;;1;0;1;0
201800011722;3;205;;;2;2;7;390;0;1;3;;;1;0;1;0
201800011723;3;758;;;2;2;5;946;0;1;1;;;1;0;1;0
201800011724;3;205;;;2;2;9;374;0;1;1;;;1;5;1;0
201800011725;3;38;;;0;2;34;280;0;1;1;;;2;0;1;0
201800011726;3;17;;;2;2;65;800;0;3;1;;;1;0;1;99
201800011727;2;85;;;2;2;36;955;0;1;1;;;1;0;1;99
201800011728;3;3;;;2;2;12;377;0;1;3;;;1;0;1;99
201800011729;3;900;;A;2;2;13;511;0;2;2;;;1;0;3;0
201800011730;3;3;;;2;2;20;443;0;2;2;;;1;0;1;0
201800011731;3;17;;;2;2;62;200;0;1;1;;;1;0;1;0
201800011732;3;12;;;2;2;7;500;0;1;3;;;1;5;1;0
201800011733;2;85;;;2;2;29;150;2;1;1;;;1;0;1;0
201800011734;2;85;;;2;2;32;0;0;1;2;;;1;0;1;0
201800011735;3;322;;;2;2;2;992;0;1;3;;;1;0;1;0
201800011736;2;85;;;2;2;38;0;0;1;1;;;1;0;1;0
201800011737;3;900;;;2;2;20;40;0;2;1;;;1;0;1;0
201800011738;2;85;;;2;2;36;220;0;1;1;0;0;2;5;1;0
201800011739;2;85;;;2;2;40;50;0;1;2;0;0;2;0;1;0
201800011740;3;907;;;2;2;18;15;0;1;1;;;1;0;3;99
201800011741;3;82;;;2;2;0;730;0;2;2;;;1;0;3;99
201800011742;3;82;;;2;2;8;864;0;2;1;;;1;0;1;0
201800011743;3;8;;;2;2;51;890;0;2;1;;;1;0;1;99
201800011744;3;4;;;2;2;91;413;0;1;3;0;0;1;0;1;0
201800011745;3;952;;;2;2;84;755;0;1;1;;;1;0;3;0
201800011746;3;952;;;2;2;82;749;0;1;4;0;0;1;0;3;0
201800011747;3;952;;;2;2;84;100;0;1;3;;;1;0;1;0
201800011748;3;952;;;2;2;73;600;0;2;3;;;1;0;1;0
201800011749;3;8;;;2;2;35;500;0;1;2;;;1;0;1;0
201800011750;3;315;;;2;2;6;244;0;1;1;;;1;0;1;0
201800011751;3;8;;;2;2;47;700;0;1;3;;;1;0;1;0
201800011752;3;952;;;2;2;83;400;0;1;1;0;0;2;0;3;0
201800011753;2;85;;;2;2;28;200;0;1;1;;;2;0;1;99
201800011754;2;85;;;2;2;25;950;0;1;2;;;1;0;3;0
201800011755;2;85;;;2;2;19;617;0;1;1;;;1;0;1;0
201800011756;3;4;;;2;2;59;800;0;1;1;;;1;0;1;0
201800011757;3;4096;;;2;2;48;179;1;2;2;0;0;1;0;1;0
201800011758;3;4;;;2;2;45;119;0;1;3;0;0;3;2;3;0
201800011759;3;4085;;;2;2;14;744;0;1;1;0;0;1;0;1;0
201800011760;2;85;;;2;2;17;200;0;1;1;;;1;0;1;0
201800011761;3;4;;;1;1;54;100;0;1;2;;;1;0;1;0
201800011762;2;85;;;2;2;20;600;0;1;1;0;0;1;0;1;0
201800011763;3;951;;;2;2;44;500;0;2;4;0;0;2;0;3;0
201800011764;4;14;;;2;2;;;0;1;1;0;0;1;0;1;0
201800011765;3;4;;;2;2;66;350;0;1;1;0;0;1;0;1;0
201800011766;3;4;;;2;2;66;60;0;1;1;0;0;1;0;1;0
201800011767;3;4096;;;2;2;32;150;0;1;1;0;0;2;0;1;0
201800011768;3;591;;;2;2;43;100;0;1;1;0;0;1;0;1;0
201800011769;2;85;;;2;2;23;400;0;1;2;0;0;1;0;3;0
201800011770;3;4;;;2;2;58;500;0;1;1;0;0;1;0;1;0
201800011771;3;4085;;;2;2;14;0;0;1;1;0;0;2;0;1;0
201800011772;2;202;;;2;2;1;121;0;1;1;;;1;0;1;99
201800011773;2;85;;;2;2;68;488;0;1;2;;;2;0;1;99
201800011774;3;17;;;2;2;44;160;0;2;4;;;1;0;3;0
201800011775;3;17;;;2;2;44;568;0;1;2;;;1;2;1;0
201800011776;3;17;;;2;2;41;574;0;2;3;0;0;1;0;3;0
201800011777;3;907;;;2;2;31;857;0;1;3;0;0;1;0;1;0
201800011778;3;19;;;2;2;33;894;0;1;1;0;0;1;0;3;0
201800011779;3;8;;;2;2;15;950;0;1;3;0;0;9;0;3;0
201800011780;3;953;;;2;2;3;30;0;2;3;;;1;0;1;0
201800011781;3;907;;;2;2;44;960;0;2;1;;;1;0;1;0
201800011782;3;953;;;2;2;2;300;0;2;2;;;1;0;3;0
201800011783;2;85;;;2;2;70;100;0;1;1;;;1;0;3;0
201800011784;2;85;;;2;2;69;900;0;1;3;;;2;0;3;0
201800011785;3;953;;;2;2;2;700;0;2;2;0;0;1;0;3;0
201800011786;3;4202;;;2;2;55;100;0;1;3;;;1;0;3;0
201800011787;3;4202;;;2;2;52;900;0;1;1;;;1;0;3;0
201800011788;3;4202;;;2;2;47;800;0;1;1;;;1;0;1;0
201800011789;3;908;;;2;2;2;480;0;1;2;0;0;1;0;3;0
201800011790;2;202;;;2;2;;;0;1;2;0;0;7;0;1;0
201800011791;3;908;;;2;2;62;12;0;2;2;0;0;1;0;1;0
201800011792;4;1;;;2;2;6;500;0;1;1;;;1;0;3;99
201800011793;3;56;;;2;2;9;240;0;2;3;;;1;0;1;99
201800011794;3;952;;;2;2;58;110;0;1;1;;;1;0;1;0
201800011795;6;;;;0;0;;;0;1;1;;;1;0;1;0
201800011796;4;;;;2;2;;;0;1;1;;;1;0;3;0
201800011797;3;952;;;2;2;26;600;0;2;3;;;1;0;1;0
201800011798;3;952;;;2;2;42;464;0;1;1;0;0;1;0;1;0
201800011799;3;111;;;2;2;5;475;0;2;3;0;0;1;0;1;0
201800011800;3;111;;;2;2;16;20;0;2;3;;;1;0;1;0
201800011801;3;953;;;2;2;14;0;0;1;1;;;2;0;1;0
201800011802;3;11;;;2;2;0;0;0;1;1;0;0;1;0;1;0
201800011803;3;952;;;2;2;26;700;0;1;2;;;1;0;1;0
201800011804;3;952;;;2;2;28;500;0;2;2;;;1;0;1;0
201800011805;4;1;;;2;2;;;0;2;3;0;0;1;0;1;0
201800011806;3;16;;;2;2;18;490;0;1;1;;;1;0;1;0
